CampId,MsgId,Email,CustRef,EvtTyp,EvtTs,UserAgent,LinkUrl,BounceCd
CMP0004,MSG21001716,user10985@outlook.com,,delivered,12/3/2024 10:44,,,
CMP0004,MSG21001716,user10985@outlook.com,,click,12/4/2024 6:28,,https://gamepulse.tix/mini-pack?cmp=CMP0004,
CMP0004,MSG21001717,user13137@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001717,USER13137@YAHOO.COM,,delivered,12/3/2024 10:04,,,
CMP0004,MSG21001717,user13137@yahoo.com,,open,12/3/2024 12:10,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001717,user13137@yahoo.com,,open,12/3/2024 19:38,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001718,user13383@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001718,user13383@gmail.com,,delivered,12/3/2024 10:01,,,
CMP0004,MSG21001719, user15780@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001719,user15780@proton.me,,delivered,12/3/2024 11:29,,,
CMP0004,MSG21001719,user15780@proton.me,,open,12/3/2024 15:38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001719,user15780@proton.me,,open,12/3/2024 16:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001720,user16170@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001720,user16170@gmail.com,,delivered,12/3/2024 9:39,,,
CMP0004,MSG21001720,user16170@gmail.com,,open,12/3/2024 17:54,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001720,USER16170@GMAIL.COM,,open,12/4/2024 1:52,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001720,user16170@gmail.com,,click,12/4/2024 8:36,,https://gamepulse.tix/merch?cmp=CMP0004,
CMP0004,MSG21001720,user16170@gmail.com,,click,12/4/2024 19:15,,https://gamepulse.tix/merch?cmp=CMP0004,
CMP0004,MSG21001721,user16271@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001721,user16271@gmail.com,,delivered,12/3/2024 10:31,,,
CMP0004,MSG21001721,USER16271@GMAIL.COM,,open,12/3/2024 15:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001722,user14146@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001722,user14146@proton.me,,delivered,12/3/2024 9:54,,,
CMP0004,MSG21001723,user17649@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001723, user17649@gmail.com,,delivered,12/3/2024 10:23,,,
CMP0004,MSG21001723,user17649@gmail.com,,open,12/3/2024 20:09,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001723,USER17649@GMAIL.COM,,open,12/3/2024 23:54,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001723,user17649@gmail.com,,open,12/4/2024 2:49,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001723,user17649@gmail.com,,open,12/4/2024 5:32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001724,user10249@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001724,user10249@outlook.com,,delivered,12/3/2024 9:44,,,
CMP0004,MSG21001724,user10249@outlook.com,,open,12/3/2024 17:54,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001724,user10249@outlook.com,,open,12/3/2024 20:26,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001725,USER17770@HOTMAIL.COM,,send,12/3/2024 9:32,,,
CMP0004,MSG21001725,user17770@hotmail.com,,delivered,12/3/2024 10:45,,,
CMP0004,MSG21001725,user17770@hotmail.com,,open,12/3/2024 14:01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001725,user17770@hotmail.com,,open,12/3/2024 16:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001725,user17770@hotmail.com,,open,12/3/2024 17:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001726,user13345@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001726,user13345@yahoo.com,,delivered,12/3/2024 10:46,,,
CMP0004,MSG21001726,user13345@yahoo.com,,open,12/3/2024 11:39,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001726,USER13345@YAHOO.COM,,open,12/3/2024 13:28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001726,USER13345@YAHOO.COM,,open,12/3/2024 14:13,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001726,user13345@yahoo.com,,click,12/4/2024 1:59,,https://gamepulse.tix/merch?cmp=CMP0004,
CMP0004,MSG21001727,user15415@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001727, user15415@hotmail.com,,delivered,12/3/2024 11:15,,,
CMP0004,MSG21001727,user15415@hotmail.com,,open,12/3/2024 19:15,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001728,user11747@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001728,user11747@gmail.com,,delivered,12/3/2024 10:25,,,
CMP0004,MSG21001729,user12329@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001729,user12329@gmail.com,,delivered,12/3/2024 10:41,,,
CMP0004,MSG21001729,user12329@gmail.com ,,open,12/3/2024 16:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001729,user12329@gmail.com,,open,12/4/2024 1:50,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001729, user12329@gmail.com,,open,12/3/2024 20:41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001730,user12755@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001730,user12755@gmail.com,,delivered,12/3/2024 10:11,,,
CMP0004,MSG21001731,user15535@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001731,user15535@gmail.com,,delivered,12/3/2024 10:55,,,
CMP0004,MSG21001732,user13556@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001732,user13556@gmail.com,,delivered,12/3/2024 10:55,,,
CMP0004,MSG21001733,user12931@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001733,user12931@hotmail.com,,delivered,12/3/2024 10:57,,,
CMP0004,MSG21001734,user15055@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001734,USER15055@OUTLOOK.COM,,delivered,12/3/2024 9:33,,,
CMP0004,MSG21001735,user12176@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001735,user12176@hotmail.com,,delivered,12/3/2024 11:24,,,
CMP0004,MSG21001736,lead408187@webmail.io,,send,12/3/2024 9:32,,,
CMP0004,MSG21001736,lead408187@webmail.io,,delivered,12/3/2024 10:36,,,
CMP0004,MSG21001737,user12964@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001737,user12964@proton.me,,delivered,12/3/2024 9:41,,,
CMP0004,MSG21001738,user13786@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001738,user13786@gmail.com ,,delivered,12/3/2024 11:24,,,
CMP0004,MSG21001738,user13786@gmail.com,,open,12/3/2024 20:27,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001738,user13786@gmail.com,,open,12/3/2024 21:41,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001739,user17114@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001739,user17114@yahoo.com,,delivered,12/3/2024 10:59,,,
CMP0004,MSG21001740,user15048@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001740,user15048@hotmail.com,,delivered,12/3/2024 10:52,,,
CMP0004,MSG21001741,user12662@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001741,user12662@yahoo.com,,delivered,12/3/2024 10:37,,,
CMP0004,MSG21001742,USER15550@OUTLOOK.COM,,send,12/3/2024 9:32,,,
CMP0004,MSG21001742,user15550@outlook.com,,delivered,12/3/2024 9:40,,,
CMP0004,MSG21001743,user18422@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001743,user18422@hotmail.com,,delivered,12/3/2024 10:32,,,
CMP0004,MSG21001743,user18422@hotmail.com,,open,12/3/2024 10:35,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001744,user13234@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001744,user13234@hotmail.com,,delivered,12/3/2024 11:10,,,
CMP0004,MSG21001745,user12941@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001745,user12941@yahoo.com,,delivered,12/3/2024 10:17,,,
CMP0004,MSG21001745,user12941@yahoo.com,,open,12/3/2024 19:45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001745,USER12941@YAHOO.COM,,open,12/4/2024 4:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001745,user12941@yahoo.com,,click,12/3/2024 22:24,,https://gamepulse.tix/mini-pack?cmp=CMP0004,
CMP0004,MSG21001746,user17291@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001746,USER17291@GMAIL.COM,,delivered,12/3/2024 10:12,,,
CMP0004,MSG21001746,user17291@gmail.com ,,open,12/3/2024 13:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001746,USER17291@GMAIL.COM,,open,12/3/2024 20:43,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001746,user17291@gmail.com,,open,12/3/2024 23:07,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001746,user17291@gmail.com ,,open,12/3/2024 20:49,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001747, user18349@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001747,user18349@gmail.com,,delivered,12/3/2024 10:46,,,
CMP0004,MSG21001747,user18349@gmail.com,,open,12/3/2024 16:51,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001748,user12779@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001748,user12779@hotmail.com,,delivered,12/3/2024 10:14,,,
CMP0004,MSG21001748,user12779@hotmail.com,,click,12/3/2024 18:00,,https://gamepulse.tix/mini-pack?cmp=CMP0004,
CMP0004,MSG21001749,user13937@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001749,user13937@proton.me,,delivered,12/3/2024 10:04,,,
CMP0004,MSG21001750,USER14756@PROTON.ME,,send,12/3/2024 9:32,,,
CMP0004,MSG21001750,user14756@proton.me,,delivered,12/3/2024 10:40,,,
CMP0004,MSG21001750,user14756@proton.me,,open,12/3/2024 13:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001751,user13403@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001751,user13403@proton.me,,delivered,12/3/2024 9:34,,,
CMP0004,MSG21001752,user16613@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001752,user16613@outlook.com,,delivered,12/3/2024 10:06,,,
CMP0004,MSG21001752,user16613@outlook.com,,open,12/3/2024 15:00,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001752,user16613@outlook.com,,open,12/3/2024 21:51,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001752,user16613@outlook.com,,open,12/4/2024 2:21,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001753,user15368@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001753,USER15368@GMAIL.COM,,delivered,12/3/2024 10:08,,,
CMP0004,MSG21001753,user15368@gmail.com,,open,12/3/2024 13:35,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001754, user14508@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001754,user14508@outlook.com,,delivered,12/3/2024 10:39,,,
CMP0004,MSG21001755,lead490107@mail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001755,lead490107@mail.com,,delivered,12/3/2024 9:54,,,
CMP0004,MSG21001755,lead490107@mail.com,,open,12/3/2024 19:30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001756, user17696@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001756,user17696@outlook.com,,delivered,12/3/2024 10:38,,,
CMP0004,MSG21001757,user13426@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001757,user13426@outlook.com,,delivered,12/3/2024 10:15,,,
CMP0004,MSG21001757,user13426@outlook.com,,open,12/3/2024 16:59,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001757,user13426@outlook.com,,open,12/3/2024 18:50,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001758,user15123@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001758, user15123@outlook.com,,delivered,12/3/2024 10:34,,,
CMP0004,MSG21001759,user18314@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001759,user18314@proton.me,,delivered,12/3/2024 10:54,,,
CMP0004,MSG21001759,user18314@proton.me,,open,12/3/2024 16:55,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001759,user18314@proton.me,,open,12/3/2024 17:43,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001760,user17525@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001760,user17525@hotmail.com,,delivered,12/3/2024 10:23,,,
CMP0004,MSG21001761,user11318@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001761,user11318@outlook.com,,delivered,12/3/2024 9:35,,,
CMP0004,MSG21001762,user10871@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001762,user10871@outlook.com,,delivered,12/3/2024 9:42,,,
CMP0004,MSG21001762,user10871@outlook.com,,open,12/3/2024 14:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001762,user10871@outlook.com,,open,12/3/2024 16:48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001763,user14185@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001763,user14185@gmail.com,,delivered,12/3/2024 11:21,,,
CMP0004,MSG21001763,user14185@gmail.com,,open,12/3/2024 17:50,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001763,user14185@gmail.com,,open,12/4/2024 2:31,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001764,user10592@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001764,USER10592@YAHOO.COM,,delivered,12/3/2024 11:21,,,
CMP0004,MSG21001764,user10592@yahoo.com,,click,12/3/2024 20:44,,https://gamepulse.tix/merch?cmp=CMP0004,
CMP0004,MSG21001765,user11951@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001765,user11951@yahoo.com,,delivered,12/3/2024 11:05,,,
CMP0004,MSG21001766,user15434@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001766,user15434@outlook.com,,delivered,12/3/2024 10:33,,,
CMP0004,MSG21001766,user15434@outlook.com,,unsubscribe,12/4/2024 9:32,,,
CMP0004,MSG21001767,user10522@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001767, USER10522@GMAIL.COM,,delivered,12/3/2024 9:42,,,
CMP0004,MSG21001767,user10522@gmail.com,,open,12/3/2024 13:43,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001768,user11950@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001768,user11950@hotmail.com,,delivered,12/3/2024 9:33,,,
CMP0004,MSG21001769,user14501@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001769,user14501@hotmail.com,,delivered,12/3/2024 9:36,,,
CMP0004,MSG21001769,user14501@hotmail.com,,open,12/3/2024 10:49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001769,user14501@hotmail.com,,open,12/3/2024 21:56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001770, user11451@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001770,user11451@proton.me,,delivered,12/3/2024 10:34,,,
CMP0004,MSG21001770,user11451@proton.me,,open,12/3/2024 19:34,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001771,user13103@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001771,user13103@yahoo.com,,delivered,12/3/2024 10:06,,,
CMP0004,MSG21001771,user13103@yahoo.com,,open,12/3/2024 13:56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001771,user13103@yahoo.com,,open,12/3/2024 19:42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001771,user13103@yahoo.com,,open,12/3/2024 17:08,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0004,MSG21001772,user14405@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001772,USER14405@OUTLOOK.COM,,delivered,12/3/2024 10:10,,,
CMP0004,MSG21001772,user14405@outlook.com,,open,12/3/2024 10:36,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001773,USER16094@PROTON.ME,,send,12/3/2024 9:32,,,
CMP0004,MSG21001773,user16094@proton.me,,delivered,12/3/2024 9:38,,,
CMP0004,MSG21001774,USER17052@YAHOO.COM,,send,12/3/2024 9:32,,,
CMP0004,MSG21001774,USER17052@YAHOO.COM,,delivered,12/3/2024 10:21,,,
CMP0004,MSG21001774,user17052@yahoo.com,,open,12/3/2024 16:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0004,MSG21001775,user14095@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001775,user14095@hotmail.com,,delivered,12/3/2024 11:03,,,
CMP0004,MSG21001775,USER14095@HOTMAIL.COM,,open,12/3/2024 20:42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001776,user13817@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001776,user13817@hotmail.com,,delivered,12/3/2024 10:33,,,
CMP0004,MSG21001776,user13817@hotmail.com,,click,12/3/2024 20:12,,https://gamepulse.tix/single-game?cmp=CMP0004,
CMP0004,MSG21001777,USER12592@YAHOO.COM,,send,12/3/2024 9:32,,,
CMP0004,MSG21001777,USER12592@YAHOO.COM,,delivered,12/3/2024 10:58,,,
CMP0004,MSG21001778,user18305@hotmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001778,user18305@hotmail.com,,delivered,12/3/2024 11:03,,,
CMP0004,MSG21001778,USER18305@HOTMAIL.COM,,click,12/3/2024 21:57,,https://gamepulse.tix/single-game?cmp=CMP0004,
CMP0004,MSG21001778,user18305@hotmail.com,,click,12/4/2024 17:57,,https://gamepulse.tix/single-game?cmp=CMP0004,
CMP0004,MSG21001778,user18305@hotmail.com,,click,12/4/2024 21:30,,https://gamepulse.tix/single-game?cmp=CMP0004,
CMP0004,MSG21001779,user11203@outlook.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001779,user11203@outlook.com,,delivered,12/3/2024 9:53,,,
CMP0004,MSG21001780,user16819@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001780,user16819@yahoo.com,,delivered,12/3/2024 10:24,,,
CMP0004,MSG21001780,user16819@yahoo.com,,open,12/3/2024 14:13,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001780,user16819@yahoo.com,,open,12/3/2024 16:21,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0004,MSG21001780,user16819@yahoo.com,,open,12/3/2024 23:35,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001780,user16819@yahoo.com,,open,12/3/2024 20:45,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001780,user16819@yahoo.com,,open,12/4/2024 0:50,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0004,MSG21001781,user14944@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001781,user14944@proton.me,,delivered,12/3/2024 10:51,,,
CMP0004,MSG21001781,user14944@proton.me,,open,12/3/2024 15:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001781,user14944@proton.me,,open,12/3/2024 20:16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001781,user14944@proton.me,,open,12/4/2024 1:06,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0004,MSG21001782,lead705143@inbox.net,,send,12/3/2024 9:32,,,
CMP0004,MSG21001782,lead705143@inbox.net,,delivered,12/3/2024 10:15,,,
CMP0004,MSG21001783,user17573@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001783,user17573@gmail.com,,delivered,12/3/2024 10:43,,,
CMP0004,MSG21001784,user11902@yahoo.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001784,user11902@yahoo.com,,delivered,12/3/2024 10:04,,,
CMP0004,MSG21001785,user10651@gmail.com,,send,12/3/2024 9:32,,,
CMP0004,MSG21001785,user10651@gmail.com,,delivered,12/3/2024 9:41,,,
CMP0004,MSG21001786,USER13340@PROTON.ME,,send,12/3/2024 9:32,,,
CMP0004,MSG21001786,USER13340@PROTON.ME,,delivered,12/3/2024 10:02,,,
CMP0004,MSG21001787,user15886@proton.me,,send,12/3/2024 9:32,,,
CMP0004,MSG21001787,user15886@proton.me,,delivered,12/3/2024 10:00,,,
